source_standard_node_id,source_srandard_node_id,source_node_id,source,predicate,target_standard_node_id,target_srandard_node_id,target_node_id,target,provenance
IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,HAS_CHEMONT_SUPERCLASS,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,http://classyfire.wishartlab.com/entities/VOZRXNHHFUQHIL-UHFFFAOYSA-N.json
IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,IARC_Glycidyl_methacrylate,HAS_CHEMONT_DIRECT_PARENT,Enoate esters,Enoate esters,Enoate esters,Enoate esters,http://classyfire.wishartlab.com/entities/VOZRXNHHFUQHIL-UHFFFAOYSA-N.json
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_AGENT_CLASS,Alkylating,Alkylating,Alkylating,Alkylating,carcinogen_class_source:classyfire
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,SAME_AS,PubChem:5354568,PubChem:5354568,PubChem:5354568,PubChem:5354568,PubChem PUG-REST
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_CHEMONT_CLASS,Fatty Acyls,Fatty Acyls,Fatty Acyls,Fatty Acyls,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0003909
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_CHEMONT_SUPERCLASS,Lipids and lipid-like molecules,Lipids and lipid-like molecules,Lipids and lipid-like molecules,Lipids and lipid-like molecules,http://classyfire.wishartlab.com/entities/VWYIWOYBERNXLX-KTKRTIGZSA-N.json
IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,IARC_Glycidyl_oleate,HAS_CHEMONT_DIRECT_PARENT,Glycidol esters,Glycidol esters,Glycidol esters,Glycidol esters,http://classyfire.wishartlab.com/entities/VWYIWOYBERNXLX-KTKRTIGZSA-N.json
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_AGENT_CLASS,Alkylating,Alkylating,Alkylating,Alkylating,carcinogen_class_source:classyfire
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,SAME_AS,PubChem:62642,PubChem:62642,PubChem:62642,PubChem:62642,PubChem PUG-REST
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_CHEMONT_CLASS,Fatty Acyls,Fatty Acyls,Fatty Acyls,Fatty Acyls,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0003909
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_CHEMONT_SUPERCLASS,Lipids and lipid-like molecules,Lipids and lipid-like molecules,Lipids and lipid-like molecules,Lipids and lipid-like molecules,http://classyfire.wishartlab.com/entities/OUQGOXCIUOCDNN-UHFFFAOYSA-N.json
IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,IARC_Glycidyl_stearate,HAS_CHEMONT_DIRECT_PARENT,Glycidol esters,Glycidol esters,Glycidol esters,Glycidol esters,http://classyfire.wishartlab.com/entities/OUQGOXCIUOCDNN-UHFFFAOYSA-N.json
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_IARC_CLASS,Group 2A,Group 2A,Group 2A,Group 2A,https://monographs.iarc.who.int/list-of-classifications
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_AGENT_CLASS,Alpha amino acids and derivatives,Alpha amino acids and derivatives,Alpha amino acids and derivatives,Alpha amino acids and derivatives,carcinogen_class_source:chemont_class
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_ENTITY_TYPE,Pesticide,Pesticide,Pesticide,Pesticide,IARC_entity_type_rules
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,SAME_AS,PubChem:3496,PubChem:3496,PubChem:3496,PubChem:3496,PubChem PUG-REST
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_CHEMONT_CLASS,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000265
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_CHEMONT_SUPERCLASS,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,http://classyfire.wishartlab.com/entities/XDDAORKBJWWYJS-UHFFFAOYSA-N.json
IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,IARC_Glyphosate,HAS_CHEMONT_DIRECT_PARENT,Alpha amino acids and derivatives,Alpha amino acids and derivatives,Alpha amino acids and derivatives,Alpha amino acids and derivatives,http://classyfire.wishartlab.com/entities/XDDAORKBJWWYJS-UHFFFAOYSA-N.json
IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,HAS_AGENT_CLASS,Unknown,Unknown,Unknown,Unknown,carcinogen_class_source:unknown
IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,IARC_Goldenseal_root_powder,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_AGENT_CLASS,Organochlorine,Organochlorine,Organochlorine,Organochlorine,carcinogen_class_source:classyfire
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,SAME_AS,PubChem:441140,PubChem:441140,PubChem:441140,PubChem:441140,PubChem PUG-REST
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_CHEMONT_CLASS,Benzofurans,Benzofurans,Benzofurans,Benzofurans,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000301
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_CHEMONT_SUPERCLASS,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,http://classyfire.wishartlab.com/entities/DDUHZTYCFQRHIY-RBHXEPJQSA-N.json
IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,IARC_Griseofulvin,HAS_CHEMONT_DIRECT_PARENT,Benzofurans,Benzofurans,Benzofurans,Benzofurans,http://classyfire.wishartlab.com/entities/DDUHZTYCFQRHIY-RBHXEPJQSA-N.json
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_AGENT_CLASS,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,carcinogen_class_source:classyfire
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,SAME_AS,PubChem:20803,PubChem:20803,PubChem:20803,PubChem:20803,PubChem PUG-REST
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/XKTMIJODWOEBKO-UHFFFAOYSA-M.json
IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,IARC_Guinea_Green_B,HAS_CHEMONT_DIRECT_PARENT,Phenylbenzamines,Phenylbenzamines,Phenylbenzamines,Phenylbenzamines,http://classyfire.wishartlab.com/entities/XKTMIJODWOEBKO-UHFFFAOYSA-M.json
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_AGENT_CLASS,N-alkylated hydrazones,N-alkylated hydrazones,N-alkylated hydrazones,N-alkylated hydrazones,carcinogen_class_source:chemont_class
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,SAME_AS,PubChem:9548611,PubChem:9548611,PubChem:9548611,PubChem:9548611,PubChem PUG-REST
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/IMAGWKUTFZRWSB-HWKANZROSA-N.json
IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,IARC_Gyromitrin,HAS_CHEMONT_DIRECT_PARENT,N-alkylated hydrazones,N-alkylated hydrazones,N-alkylated hydrazones,N-alkylated hydrazones,http://classyfire.wishartlab.com/entities/IMAGWKUTFZRWSB-HWKANZROSA-N.json
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_AGENT_CLASS,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,carcinogen_class_source:classyfire
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,SAME_AS,PubChem:17734,PubChem:17734,PubChem:17734,PubChem:17734,PubChem PUG-REST
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/MWJSMPQOVHQYTE-UHFFFAOYSA-N.json
IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,IARC_HC_Blue_No_1,HAS_CHEMONT_DIRECT_PARENT,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,http://classyfire.wishartlab.com/entities/MWJSMPQOVHQYTE-UHFFFAOYSA-N.json
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_AGENT_CLASS,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,carcinogen_class_source:classyfire
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,SAME_AS,PubChem:36383,PubChem:36383,PubChem:36383,PubChem:36383,PubChem PUG-REST
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/MIWUTEVJIISHCP-UHFFFAOYSA-N.json
IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,IARC_HC_Blue_No_2,HAS_CHEMONT_DIRECT_PARENT,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,http://classyfire.wishartlab.com/entities/MIWUTEVJIISHCP-UHFFFAOYSA-N.json
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_AGENT_CLASS,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,carcinogen_class_source:classyfire
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,SAME_AS,PubChem:3465817,PubChem:3465817,PubChem:3465817,PubChem:3465817,PubChem PUG-REST
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/GZGZVOLBULPDFD-UHFFFAOYSA-N.json
IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,IARC_HC_Red_No_3,HAS_CHEMONT_DIRECT_PARENT,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,http://classyfire.wishartlab.com/entities/GZGZVOLBULPDFD-UHFFFAOYSA-N.json
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_AGENT_CLASS,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,Aromatic_Amine,carcinogen_class_source:classyfire
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,SAME_AS,PubChem:62158,PubChem:62158,PubChem:62158,PubChem:62158,PubChem PUG-REST
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/PNENOUKIPPERMY-UHFFFAOYSA-N.json
IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,IARC_HC_Yellow_No_4,HAS_CHEMONT_DIRECT_PARENT,Nitrophenyl ethers,Nitrophenyl ethers,Nitrophenyl ethers,Nitrophenyl ethers,http://classyfire.wishartlab.com/entities/PNENOUKIPPERMY-UHFFFAOYSA-N.json
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_AGENT_CLASS,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,carcinogen_class_source:chemont_class
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,SAME_AS,PubChem:14833,PubChem:14833,PubChem:14833,PubChem:14833,PubChem PUG-REST
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_CHEMONT_CLASS,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0001270
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_CHEMONT_SUPERCLASS,Mixed metal/non-metal compounds,Mixed metal/non-metal compounds,Mixed metal/non-metal compounds,Mixed metal/non-metal compounds,http://classyfire.wishartlab.com/entities/LIKBJVNGSGBSGK-UHFFFAOYSA-N.json
IARC_Haematite,IARC_Haematite,IARC_Haematite,IARC_Haematite,HAS_CHEMONT_DIRECT_PARENT,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,Miscellaneous mixed metal/non-metals,http://classyfire.wishartlab.com/entities/LIKBJVNGSGBSGK-UHFFFAOYSA-N.json
IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,HAS_AGENT_CLASS,Occupation,Occupation,Occupation,Occupation,carcinogen_class_source:iarc_entity_type
IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,IARC_Haematite_mining_underground,HAS_ENTITY_TYPE,Occupation,Occupation,Occupation,Occupation,IARC_entity_type_rules
IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,HAS_AGENT_CLASS,Unknown,Unknown,Unknown,Unknown,carcinogen_class_source:unknown
IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,IARC_Hair_colouring_products_personal_use_of,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,HAS_IARC_CLASS,Group 2A,Group 2A,Group 2A,Group 2A,https://monographs.iarc.who.int/list-of-classifications
IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,HAS_AGENT_CLASS,Occupation,Occupation,Occupation,Occupation,carcinogen_class_source:iarc_entity_type
IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,IARC_Hairdresser_or_barber_occupational_exposure_as_a,HAS_ENTITY_TYPE,Occupation,Occupation,Occupation,Occupation,IARC_entity_type_rules
IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,HAS_AGENT_CLASS,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,carcinogen_class_source:iarc_entity_type
IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,IARC_Hepatitis_B_virus_chronic_infection_with,HAS_ENTITY_TYPE,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,IARC_entity_type_rules
IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,HAS_AGENT_CLASS,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,carcinogen_class_source:iarc_entity_type
IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,IARC_Hepatitis_C_virus_chronic_infection_with,HAS_ENTITY_TYPE,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,IARC_entity_type_rules
IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,HAS_AGENT_CLASS,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,carcinogen_class_source:iarc_entity_type
IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,IARC_Hepatitis_D_virus_HDV,HAS_ENTITY_TYPE,BiologicalAgent,BiologicalAgent,BiologicalAgent,BiologicalAgent,IARC_entity_type_rules
IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,HAS_AGENT_CLASS,Organochlorine,Organochlorine,Organochlorine,Organochlorine,carcinogen_class_source:rules
IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,IARC_Heptachlor,SAME_AS,PubChem:3589,PubChem:3589,PubChem:3589,PubChem:3589,PubChem PUG-REST
